id;texto;remover 
1031951370449047553; "@brunagarcia_be Próxima reportagem: BOLSONARO PEIDA E AGRIDE A CAMADA DE OZÔNIO. O Bolsonaro além de ajudar no aquecimento global, é um agressor..."; 
1027222186766020610; "@moniqeoliveira Acho que esses que eu citei não são preocupados com o meio-ambiente não, inclusive é bem a cara de quem nega o aquecimento global"; 
1029155467593961472; "@maplesswift puta que pariu, aquecimento global algum se compara ao meu rabinho nesse momento"; 
1026950717892960256; "Adicionei um vídeo a uma playlist @YouTube https://t.co/Guw5re2kA1 da USP Revela A Farsa do Aquecimento Global no PROGRAMA"; 
1031581397809545218; "Governo japonês quer mais veículos elétricos para auxiliar no transporte de idosos e reduzir gases do efeito estufa https://t.co/S2Mw1BBLIK https://t.co/v42wHStOBB"; 
1033305127740944384; "Acabou o aquecimento global https://t.co/VGHuab7g0E https://t.co/LlfIwxQRYZ"; 
1026852670097764352; "“embuste do aquecimento global” ah nao https://t.co/8DgxOCXvcD"; 
1025494785484894209; "@sanaturadeo Deixa lá, vai tudo correr bem neste aquecimento global"; 
1031697517346476035; "@fernandoflv Cês tudo conhece ele eu acho hahaha ele ficou famosinho por ser negacionista do aquecimento global antrópico, foi no Jô e há um tempo fez um vídeo com aquele Nando Moura"; 
1029534332887687169; "amas julia não existe aquecimento global tudo coisa pra fazer a economia não crescer pipipipopopo https://t.co/3WNKztqBLA"; 
1026876016684425216; "@Rconstantino eu acho engraçado q ele começa o argumento falando sobre a evolução do Darwin pra logo depois critica o aquecimento global. "em qual fato científico vou decidir acreditar hj?""; 
1024981411529482240; "será que o aquecimento global pode parar uma pessoa já é brasa que chegue escusa de passar a fogueira e depois cinza acabou morreu esturricou"; 
1027335543691137024; "Câmara realiza audiência sobre a candidatura do Brasil para sediar a Conferência das Nações Unidas sobre Mudança Climática em 2019 (COP-25). Saiba como foi o debate: https://t.co/9qZJlxgVp3 #MeioAmbiente"; 
1025632403891646464; "a verdade é que eu comecei o aquecimento global https://t.co/apA1CWVQum"; 
1029853309065220098; "Quer dizer, apesar de tb serem cenas importantes e tal, muitas vezes n nos apercebemos de que aquecimento global, poluição, exploração exagerada de recursos e toda essa treta a que a maior parte de nós nem dá importância é muito mais grave."; 
1026105872320262145; "Aquecimento global é tão verdade quanto nota de 1 Real"; 
1025681669976739840; "Aquecimento global é real meus friends"; 
1030959383881175041; "#BolsonaroPresidente17 @UOLNoticias @RedeGlobo @BandTV @FussballSehr @Dr_Luis_Antonio @fchaves2 @JFCC__ @jcmonteiro50 @PatricaoDPB @Dhasio @SargentoFAHUR @Alexxbh @Estadao @VEJA @STF_oficial @lemondefr @Paulox36 @folha @ProfRFelicio Tirando o Brasil da farsa do aquecimento Global https://t.co/h3jzIyreSQ"; 
